StudID,StudID_RT,keyWelcome.keys,keyWelcome.rt,key_resp.keys,key_resp.rt,BackupWord,practiceblockstudy.thisRepN,practiceblockstudy.thisTrialN,practiceblockstudy.thisN,practiceblockstudy.thisIndex,practiceblockstudy.ran,Rand,PracWord,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,Text20_RT,captured_string_prac,selectedPrimeprac,pracPrimeCondition,pracPrimeduration,pracBlock.thisRepN,pracBlock.thisTrialN,pracBlock.thisN,pracBlock.thisIndex,pracBlock.ran,keyNextInstruct.keys,keyNextInstruct.rt,trialsStudy.thisRepN,trialsStudy.thisTrialN,trialsStudy.thisN,trialsStudy.thisIndex,trialsStudy.ran,WordItem,keyInstructAgain.keys,keyInstructAgain.rt,Text4_RT,captured_string,selectedPrimeblock1,PrimeConditionblock1,block1Primeduration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_4.keys,key_resp_4.rt,Block2.thisRepN,Block2.thisTrialN,Block2.thisN,Block2.thisIndex,Block2.ran,key_resp_5.keys,key_resp_5.rt,text32_RT,captured_string_block2,selectedPrimeblock2,primeConditionblock2,block2primeduration,trialsBlock2.thisRepN,trialsBlock2.thisTrialN,trialsBlock2.thisN,trialsBlock2.thisIndex,trialsBlock2.ran,key_resp_6.keys,key_resp_6.rt,studyBlock3.thisRepN,studyBlock3.thisTrialN,studyBlock3.thisN,studyBlock3.thisIndex,studyBlock3.ran,key_resp_7.keys,key_resp_7.rt,text47_RT,captured_string_block3,selectedPrimeblock3,primeConditionblock3,block3primeduration,trialsBlock3.thisRepN,trialsBlock3.thisTrialN,trialsBlock3.thisN,trialsBlock3.thisIndex,trialsBlock3.ran,key_resp_8.keys,key_resp_8.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_9.keys,key_resp_9.rt,text60_RT,captured_string_block4,selectedPrimeblock4,primeConditionblock4,block4primeduration,trialsBlock4.thisRepN,trialsBlock4.thisTrialN,trialsBlock4.thisN,trialsBlock4.thisIndex,trialsBlock4.ran
,,,,,,EMPIRE,,,,,,0.21734432,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,3,1,,,,,,,,,,,,
,,,,,,LENGTH,,,,,,0.088185469,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,LENGTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,10,1,,,,,,,,,,,,
,,,,,,FLOWER,,,,,,0.28659968,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,FLOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,4,1,,,,,,,,,,,,
,,,,,,DAGGER,,,,,,0.172883537,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,DAGGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,2,1,,,,,,,,,,,,
,,,,,,NUMBER,,,,,,0.824135088,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,12,1,,,,,,,,,,,,
,,,,,,NICKEL,,,,,,0.269129726,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,NICKEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,38,1,,,,,,,,,,,,
,,,,,,TWELVE,,,,,,0.012564152,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,TWELVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,21,1,,,,,,,,,,,,
,,,,,,BIRD,,,,,,0.95370939,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,BIRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,24,1,,,,,,,,,,,,
,,,,,,STAIRS,,,,,,0.958807465,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,STAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,18,1,,,,,,,,,,,,
,,,,,,LAWYER,,,,,,0.614810397,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,LAWYER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,41,1,,,,,,,,,,,,
,,,,,,ORANGE,,,,,,0.273698636,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,ORANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,25,1,,,,,,,,,,,,
,,,,,,BEACH,,,,,,0.616582561,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,BEACH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,27,1,,,,,,,,,,,,
,,,,,,CHANGE,,,,,,0.469253766,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,CHANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,0,1,,,,,,,,,,,,
,,,,,,MONEY,,,,,,0.948103329,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,MONEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,34,1,,,,,,,,,,,,
,,,,,,CLAUS,,,,,,0.57867653,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,CLAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,28,1,,,,,,,,,,,,
,,,,,,LAUGH,,,,,,0.803189265,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,LAUGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,40,1,,,,,,,,,,,,
,,,,,,SMOOTH,,,,,,0.562111143,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,SMOOTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,17,1,,,,,,,,,,,,
,,,,,,NEPHEW,,,,,,0.357615717,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,NEPHEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,11,1,,,,,,,,,,,,
,,,,,,STOP,,,,,,0.607521752,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,19,1,,,,,,,,,,,,
,,,,,,GROSS,,,,,,0.913697278,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,GROSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,9,1,,,,,,,,,,,,
,,,,,,FISH,,,,,,0.915944588,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,FISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,33,1,,,,,,,,,,,,
,,,,,,WEIGHT,,,,,,0.623560211,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,WEIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,22,1,,,,,,,,,,,,
,,,,,,HAMMER,,,,,,0.854222377,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,HAMMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,8,1,,,,,,,,,,,,
,,,,,,CRACKER,,,,,,0.58676695,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,CRACKER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,26,1,,,,,,,,,,,,
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.912595,1333.44,HAMMER,DIME,Related,49.73500001,0,0,0,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.44,CRACKER,ARMS,Unrelated,39.46499998,1,0,1,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.165,NEWPHEW,CLIMB,Unrelated,35.70999997,2,0,2,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.115,STOP,BIKE,Unrelated,52.09999997,3,0,3,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.905,GROSS,TULIP,Related,50.38500001,4,0,4,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.915,FISH,INMATE,Related,36.05500003,5,0,5,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.09,WEIGHT,CHAIR,Identical,50.04499998,6,0,6,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.885,FLOWER,SHEETS,Identical,50.06499996,7,0,7,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.48,LENGTH,BEACH,Identical,48.02500003,8,0,8,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.14,WEST,SUBJECT,Unrelated,50.50000001,9,0,9,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.375,EMPIRE,DREAM,Identical,47.17499996,10,0,10,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.12,DAGGER,CLAM,Identical,50.01500004,11,0,11,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.175,LAWYER,NIECE,Related,50.13500003,12,0,12,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.06,BIRD,BACON,Related,50.33,13,0,13,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.96,ORANGE,LEFT,Related,49.85999997,14,0,14,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.785,STAIRS,UNDER,Unrelated,50.38999999,15,0,15,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.915,FRANCE,HYMN,Related,49.74499997,16,0,16,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.715,WORK,GLORY,Identical,50.00499997,17,0,17,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.29,CHAIR,PICKLE,Identical,50.23999995,18,0,18,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.055,BOMB,NUMBER,Identical,48.00000001,19,0,19,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.67,PICKLE,KNIT,Unrelated,49.97499997,20,0,20,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.23,STREAM,SWISS,Related,49.78,21,0,21,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.815,EGGS,WRITE,Unrelated,80.21500002,22,0,22,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.405,XXXXX,CELL,Unrelated,49.96000003,23,0,23,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4449.655,TWELEVE,MONEY,Identical,35.35000002,24,0,24,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.39,NICKEL,INTAKE,Related,50.025,25,0,25,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.97,DOLLAR,ALTER,Related,49.87500003,26,0,26,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.13,CHANGE,BRAIN,Unrelated,46.35999998,27,0,27,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502.225,BEACH,TALE,Related,49.44500001,28,0,28,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4566.485,COAST,MELLOW,Related,49.82999997,29,0,29,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999.555,XXXXX,ROUGH,Related,49.95499999,30,0,30,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8064.83,XXXXX,WOOD,Unrelated,49.85499999,31,0,31,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003.38,XXXXX,FRIGHT,Identical,50.17,32,0,32,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999.845,XXXXX,BUYER,Related,49.78999996,33,0,33,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8004.015,XXXXX,DOZEN,Related,50.11500005,34,0,34,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7992.45,XXXXX,HORN,Identical,52.22499999,35,0,35,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999.82,XXXXX,STING,Unrelated,50.22500001,36,0,36,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999.31,XXXXX,BANJO,Related,65.72000001,37,0,37,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.74,XXXXX,FAKE,Unrelated,50.08000002,38,0,38,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7997.12,XXXXX,BABY,Unrelated,49.62000001,39,0,39,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8028.365,XXXXX,STUPID,Unrelated,49.82500005,40,0,40,0,1
,,,,,,,,,,,,,,466182,001,2020-06-30_13h03.08.365,S1.1ConstantTotalFinal,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999.2,XXXXX,MILK,Unrelated,49.96500001,41,0,41,0,1
