participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCondition,PrimeDuration,OutputPosition,Block,StudyPosition,Studied,PrimeRecalledCondition,PrimeFor,IdentityPriming,Acc
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,EXACT,5459.39,TRACTOR,Related,37.00500005,23,3,15,Studied,NA,TRAILER,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BUSH,2381.46,SILVER,Identical,55.04499993,24,3,14,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MARRY,1729.01,OFFICE,Unrelated,52.61499994,25,3,17,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,DRAW,1170.58,CLOCK,Unrelated,35.58999998,26,3,18,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,REAL,1383.335,CHARGE,Related,43.59499994,27,3,20,Studied,NA,CARD,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SAME,1366.15,PLANT,Unrelated,51.71500007,28,3,19,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.57,PURPOSE,Identical,35.65500001,29,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.19,DISAGREE,Identical,52.18500004,30,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.18,PARDON,Related,53.39999998,31,3,NA,NA,NA,EXCUSE,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7996.17,SILENCE,Related,51.59499997,32,3,NA,NA,NA,QUIET,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7989.35,SHEARS,Related,36.24000004,33,3,NA,NA,NA,SCISSORS,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8004.145,SPOON,Unrelated,51.97499995,34,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7997.81,DEEP,Related,35.81000003,35,3,NA,NA,NA,SHALLOW,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8003.19,WORST,Unrelated,42.12,36,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.895,MINUTE,Unrelated,51.63999996,37,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.38,GIRLS,Unrelated,35.59500002,38,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.13,TEETH,Unrelated,52.17500008,39,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8008.375,HORSE,Unrelated,36.62000003,40,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7996.71,LEAVES,Unrelated,52.15,41,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7997.385,LEMON,Unrelated,52.82500002,42,3,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,STEAL,1830.69,firstword,firstword,NA,1,4,21,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MATH,1460.53,PENNY,Identical,51.28500005,2,4,22,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BABY,2003.155,DUMB,Related,52.61999997,3,4,29,Studied,NA,STUPID,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SHEEP,1948.98,SKIN,Identical,51.08,4,4,26,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SHIRT,1736.95,STAIRS,Unrelated,52.07500001,5,4,27,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,EXPLODE,2358.15,SPOTS,Identical,51.05000001,6,4,31,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,REPEAT,2101.405,CARESS,Related,52.57000006,7,4,30,Studied,NA,TOUCH,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,STING,1939.75,LAWYER,Unrelated,47.04500001,8,4,32,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,FAKE,1563.82,YELLOW,Unrelated,45.68999994,9,4,33,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SKIN,1850.515,LIGHT,Identical,48.65999997,10,4,34,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,DOCTOR,3810.33,PROPER,Identical,51.07499997,11,4,36,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,HEAD,3409.14,STREAM,Unrelated,35.73499992,12,4,37,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SUBJECT,2231.99,POLICY,Related,37.78999997,13,4,35,Studied,NA,RULE,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,WOOD,1917,CANYON,Related,53.84000007,14,4,38,Studied,NA,GRAND,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,TOUCH,2536.485,CHAIR,Unrelated,52.20499996,15,4,39,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MOVE,1429.1,GALLON,Related,36.42999998,16,4,40,Studied,NA,MILK,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,STUPID,7316.315,LEGS,Related,46.97000002,17,4,41,Studied,NA,ARMS,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,GRAVE,3652.035,THORN,Related,51.68000003,18,4,19,Studied,NA,ROSE,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SELF,1980.285,STORY,Unrelated,52.76999995,19,4,20,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,WRITE,3303.88,DAYS,Related,49.86499995,20,4,17,Studied,NA,NIGHTS,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,ROSE,1614.295,GUITAR,Unrelated,51.49500002,21,4,16,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,TOOTH,7037.34,UNDER,Identical,51.29000009,22,4,5,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SPOTS,4013.155,CITY,Related,50.89499999,23,4,1,Studied,Identical,TOWN,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,LIGHT,1563.875,LADDER,Related,36.49499989,24,4,3,Studied,Identical,CLIMB,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,NIGHTS,1629.995,MONEY,Unrelated,52.69499996,25,4,4,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7989.55,CLAM,Unrelated,51.615,26,4,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,PENNY,2870.12,BRAIN,Identical,51.42499995,27,4,6,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,UNDER,1943.11,CLASS,Identical,51.66500004,28,4,2,Studied,Identical,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BIKE,2427.93,DREAM,Unrelated,52.35000001,29,4,8,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SCHOOL,2714.755,STRESS,Identical,38.12500008,30,4,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8003.26,KNIT,Identical,52.02000006,31,4,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,KNIT,1748.365,SHAME,Related,52.22499999,32,4,10,Studied,Identical,GUILT,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,CELL,1785.67,SICKLE,Related,47.87499993,33,4,11,Studied,NA,CELL,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MILK,1420.19,LOAF,Related,50.96000002,34,4,12,Studied,NA,BREAD,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BREAD,1418.375,WEST,Unrelated,51.23999994,35,4,15,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,ARMS,1681.685,SMOOTH,Unrelated,35.58500006,36,4,13,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8009.545,STOP,Unrelated,36.31999996,37,4,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.74,BEACH,Unrelated,52.165,38,4,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8011.63,WEIGHT,Unrelated,35.68999993,39,4,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.81,JAIL,Unrelated,51.16499995,40,4,NA,NA,NA,NA,0,0
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,TOWN,5317.11,OUTTAKE,Unrelated,52.48499999,41,4,23,Studied,NA,NA,0,1
KS,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7997.97,NUMBER,Unrelated,35.60499998,42,4,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,CARRY,8002.265,firstword,firstword,NA,1,1,1,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SLEEP,7998.195,BELOW,Unrelated,51.14499998,2,1,5,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,GLASSES,8000.355,DOOR,Unrelated,48.29000001,3,1,2,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,ALLOW,8002.065,FIRE,Identical,53.495,4,1,3,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,WANT,8002.415,SMOKE,Unrelated,49.42000005,5,1,12,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,LARGE,8001.235,BOSS,Identical,49.69999997,6,1,11,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,NINE,8000.64,MAIL,Related,49.85000001,7,1,10,Studied,NA,LETTER,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,FINISH,8000.61,LAND,Unrelated,50.92999997,8,1,22,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,CASTLE,8001.45,TWICE,Related,50.04,9,1,23,Studied,NA,ONCE,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MINIMUM,7999.55,SPICE,Identical,49.94499998,10,1,26,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,HELLO,7997.19,CLEVER,Related,50.11000001,11,1,25,Studied,NA,SMART,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SNEEZE,8000.025,OVEN,Identical,49.94499998,12,1,4,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,JEANS,7999.735,UNCLEAR,Identical,47.54,13,1,30,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,PAPER,8000.375,SHRINK,Related,48.21000004,14,1,7,Studied,NA,SMALL,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SILK,8001.96,CAUSE,Related,49.91500004,15,1,24,Studied,NA,EFFECT,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,PENCIL,8000.405,LAKE,Unrelated,50.28000002,16,1,40,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,COPY,8000.715,TRAIN,Unrelated,50.15999998,17,1,41,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MAID,7999.44,HARD,Related,50.52499997,18,1,15,Studied,NA,SOFT,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SPICE,7998.68,WATER,Identical,49.61000005,19,1,29,Studied,Identical,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SMALL,8001.175,HOOP,Unrelated,52.01499996,20,1,21,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SMART,8000.57,ENGLISH,Identical,47.915,21,1,20,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.265,GORILLA,Related,50.82,22,1,NA,NA,NA,MONKEY,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8003.255,SHOES,Unrelated,50.19500002,23,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7989.245,FRONT,Identical,51.89499998,24,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,OFT,2999.635,WHEAT,Unrelated,35.72500002,25,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SOFT,2291.33,WORLD,Unrelated,49.98499999,26,1,9,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.565,SOUTH,Unrelated,49.96500001,27,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MAD,8000.845,SURE,Identical,50.3,28,1,18,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8018.39,DEAF,Unrelated,49.99000003,29,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.51,SCHEME,Related,50.42499996,30,1,NA,NA,NA,PLAN,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,OVEN,8002.65,TIRED,Identical,49.63999998,31,1,19,Studied,Identical,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,FIRE,7999.88,BALL,Identical,50.72999996,32,1,17,Studied,Identical,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.645,BANK,Identical,50.22500001,33,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.17,PRIDE,Identical,51.92999996,34,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.12,SWEET,Unrelated,50.04999996,35,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.585,ITCH,Identical,50.025,36,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.39,BRIDE,Unrelated,52.41,37,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.685,BAKE,Related,50.35999999,38,1,NA,NA,NA,CAKE,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.6,POUND,Unrelated,49.44999999,39,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.935,SWAMP,Unrelated,48.83500002,40,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.46,CAMP,Unrelated,49.42499998,41,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.185,KISS,Unrelated,51.4,42,1,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,VOLCANO,7998.19,firstword,firstword,NA,1,2,1,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SING,8000.76,SQUARE,Unrelated,53.69999999,2,2,3,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,HEAR,7997.635,TREE,Identical,50.73999998,3,2,5,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,TAKE,8000.09,SPIDER,Unrelated,49.39499998,4,2,4,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,STRANGE,8000.665,CLARIFY,Related,49.38000004,5,2,2,Studied,NA,CLEAR,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,COLLECT,8000.66,LOSE,Identical,49.60000003,6,2,6,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,FIND,7999.915,SHIP,Identical,48.73500002,7,2,39,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MUSIC,7995.055,BELL,Identical,50.27499999,8,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,PROBLEM,8002.985,NOSE,Unrelated,50.40499999,9,2,37,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,JACKET,7999.45,CAMEL,Related,48.06,10,2,10,Studied,NA,DESERT,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,STICKY,8505.59,ROOF,Identical,47.67499998,11,2,7,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,CHURCH,7985.175,WINTER,Unrelated,0.349999988,12,2,9,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BELL,8003.17,SICK,Identical,51.5,13,2,17,Studied,Identical,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,LOVE,7998.77,INHALE,Unrelated,50.01999997,14,2,11,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,HAIR,8000.73,MOTHER,Unrelated,48.76000003,15,2,24,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,STREEET,7999.045,THREAD,Unrelated,36.02499998,16,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,STREET,7997.52,CHESS,Related,49.895,17,2,18,Studied,NA,GAME,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,FOOD,8000.27,WAND,Related,47.90000001,18,2,28,Studied,NA,MAGIC,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,WARM,8002.16,BUTTER,Unrelated,52.08500003,19,2,14,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,HAPPY,8000.38,LETTUCE,Identical,51.30499997,20,2,15,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.72,ZERO,Related,48.91499999,21,2,NA,NA,NA,NONE,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8019.66,SWORD,Identical,51.01,22,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.725,SOUR,Identical,49.86500001,23,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.105,SUPPER,Unrelated,35.08499998,24,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.825,TOUR,Unrelated,49.49500004,25,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.64,BREAK,Identical,50.12999999,26,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8004.51,PERFUME,Related,49.91499998,27,2,NA,NA,NA,SMELL,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.975,BOARD,Identical,50.03500002,28,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.735,PICK,Related,52.295,29,2,NA,NA,NA,CHOOSE,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.465,LAUGH,Identical,52.65500001,30,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.705,DISCUSS,Related,31.48999996,31,2,NA,NA,NA,TALK,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.04,GOWN,Related,49.98999997,32,2,NA,NA,NA,DRESS,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.705,YEAR,Identical,50.315,33,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.825,STORE,Identical,48.42000001,34,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.63,NAVY,Unrelated,51.74000002,35,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7983.555,MIGHT,Related,49.83999999,36,2,NA,NA,NA,MAYBE,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.01,CANDLE,Unrelated,49.46999997,37,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.67,TOES,Unrelated,50.51999999,38,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.01,TEST,Unrelated,49.88500004,39,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.65,CHAIN,Unrelated,48.39999997,40,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.73,BORROW,Unrelated,49.98999997,41,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,9591.09,CLUE,Unrelated,45.88999995,42,2,NA,NA,NA,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SILVER,8000.38,firstword,firstword,NA,1,3,1,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,SPIT,8001.04,PLANT,Unrelated,50.63499999,2,3,2,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BANK,8001.16,EXCUSE,Identical,47.98000003,3,3,NA,NA,Identical,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,PURPOSE,8000.32,OFFICE,Unrelated,49.86499995,4,3,9,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,BUSH,8002.365,EARLY,Unrelated,50.34999998,5,3,19,Studied,NA,NA,0,1
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,MAIL,7999.39,WORST,Unrelated,50.09500001,6,3,NA,NA,Related,NA,0,0
MG,1,2020-07-26_14h00.03.154,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.21,NECK,Identical,49.43000001,7,3,NA,NA,NA,NA,0,0
